mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0018084526062011718,0.0005960334852716472,0.003709888458251953,0.0014036142950768265,manhattan,1,distance,"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'distance'}",0.6910569105691057,0.6829268292682927,0.6504065040650406,0.7398373983739838,0.6885245901639344,0.6905504464880714,0.02864688422391859,118,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0015027999877929687,0.0004490619196887439,0.0036070823669433595,0.0005771906379051728,manhattan,2,distance,"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'}",0.6910569105691057,0.6829268292682927,0.6504065040650406,0.7398373983739838,0.6885245901639344,0.6905504464880714,0.02864688422391859,118,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0011019229888916016,0.00020399305405839396,0.02012939453125,0.01929834725023666,manhattan,1,uniform,"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}",0.6910569105691057,0.6829268292682927,0.6504065040650406,0.7398373983739838,0.6885245901639344,0.6905504464880714,0.02864688422391859,118,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.026077079772949218,0.030313683960207338,0.017626619338989256,0.010396598460645144,euclidean,2,uniform,"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}",0.6666666666666666,0.6991869918699187,0.6747967479674797,0.7154471544715447,0.7704918032786885,0.7053178728508597,0.03691418713395966,117,0.845213849287169,0.8574338085539714,0.8411405295315683,0.8431771894093686,0.8292682926829268,0.8432467338930009,0.0089997820231464
0.0014023780822753906,0.0004896090937546848,0.020168256759643555,0.021002935380873194,manhattan,2,uniform,"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'}",0.7317073170731707,0.6910569105691057,0.6504065040650406,0.7317073170731707,0.7377049180327869,0.7085165933626549,0.03349388192166462,116,0.8370672097759674,0.8594704684317719,0.8492871690427699,0.8431771894093686,0.8292682926829268,0.843654065868561,0.010319447619937881
0.06810498237609863,0.0021818804485474125,0.023031330108642577,0.0010959751278298293,euclidean,1,uniform,"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}",0.7073170731707317,0.6829268292682927,0.6504065040650406,0.7723577235772358,0.7459016393442623,0.7117819538851127,0.04348120519646733,113,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06700139045715332,0.0018681132994370876,0.01682171821594238,0.00039939880371093746,euclidean,1,distance,"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'distance'}",0.7073170731707317,0.6829268292682927,0.6504065040650406,0.7723577235772358,0.7459016393442623,0.7117819538851127,0.04348120519646733,113,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0016042709350585938,0.00037387805135356264,0.0030065059661865236,0.0003186366470053605,euclidean,2,distance,"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'distance'}",0.7073170731707317,0.6829268292682927,0.6504065040650406,0.7723577235772358,0.7459016393442623,0.7117819538851127,0.04348120519646733,113,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0015025138854980469,0.0004476748018268541,0.0035056591033935545,0.0015552872922674707,manhattan,4,distance,"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}",0.7073170731707317,0.7235772357723578,0.6585365853658537,0.7317073170731707,0.7459016393442623,0.7134079701452752,0.030139961821345037,112,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0019010543823242188,0.00019796034606719832,0.0071162223815917965,0.008469535531723107,manhattan,3,distance,"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}",0.7154471544715447,0.7317073170731707,0.6504065040650406,0.7479674796747967,0.7622950819672131,0.7215647074503532,0.03888407561677253,111,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0013992786407470703,0.0004903695360731016,0.01542658805847168,0.013338422635913262,manhattan,3,uniform,"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'uniform'}",0.7154471544715447,0.7317073170731707,0.6585365853658537,0.7479674796747967,0.7622950819672131,0.7231907237105158,0.03593241239587435,110,0.8492871690427699,0.8533604887983707,0.8676171079429735,0.8553971486761711,0.8394308943089431,0.8530185617538457,0.00913717832642516
0.001502656936645508,0.0004469673385526087,0.0030052661895751953,0.0003166682352909768,manhattan,5,distance,"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}",0.7073170731707317,0.7479674796747967,0.6910569105691057,0.7479674796747967,0.7459016393442623,0.7280421164867386,0.024126481841621784,109,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0013012886047363281,0.000598751434269821,0.009013843536376954,0.0006307544432586525,manhattan,4,uniform,"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'uniform'}",0.7154471544715447,0.7398373983739838,0.6666666666666666,0.7642276422764228,0.7540983606557377,0.7280554444888712,0.034793754704751594,108,0.7983706720977597,0.8126272912423625,0.8370672097759674,0.8105906313645621,0.7947154471544715,0.8106742503270248,0.014875961181485634
0.0013029098510742188,0.0006002944706305097,0.0029039859771728517,0.00019423184210129113,manhattan,6,distance,"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}",0.6910569105691057,0.7479674796747967,0.6991869918699187,0.7560975609756098,0.7704918032786885,0.732960149273624,0.03182983635941699,107,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.003892993927001953,0.003365410952125305,0.009914779663085937,0.0023341591318011266,manhattan,16,uniform,"{'metric': 'manhattan', 'n_neighbors': 16, 'weights': 'uniform'}",0.6991869918699187,0.7723577235772358,0.7073170731707317,0.7479674796747967,0.7459016393442623,0.734546181527389,0.027314783592447763,106,0.8004073319755601,0.7780040733197556,0.780040733197556,0.7718940936863544,0.7642276422764228,0.7789147748911297,0.01207500723402256
0.0033061981201171877,0.0043636188550437004,0.010017204284667968,0.0010042289314979849,manhattan,5,uniform,"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'uniform'}",0.7154471544715447,0.7560975609756098,0.6991869918699187,0.7479674796747967,0.7540983606557377,0.7345595095295215,0.0229866271918455,105,0.8187372708757638,0.8167006109979633,0.8411405295315683,0.824847250509165,0.8191056910569106,0.8241062705942742,0.008937457988940153
0.002006244659423828,0.0005548082895324473,0.0032932281494140623,0.0004086049410646945,euclidean,3,distance,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'}",0.7154471544715447,0.7398373983739838,0.7154471544715447,0.7398373983739838,0.7622950819672131,0.734572837531654,0.017638239953587046,104,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0017649173736572266,0.00038848841298012805,0.010316944122314453,0.0007480356622930866,manhattan,18,uniform,"{'metric': 'manhattan', 'n_neighbors': 18, 'weights': 'uniform'}",0.6910569105691057,0.7642276422764228,0.7235772357723578,0.7642276422764228,0.7377049180327869,0.7361588697854191,0.027461196197817984,103,0.7963340122199593,0.769857433808554,0.7820773930753564,0.7739307535641547,0.766260162601626,0.77769195105393,0.010704864319408121
0.0016003131866455078,0.0004906023261112238,0.00962657928466797,0.0008154351574123969,euclidean,8,uniform,"{'metric': 'euclidean', 'n_neighbors': 8, 'weights': 'uniform'}",0.6829268292682927,0.7642276422764228,0.7073170731707317,0.7723577235772358,0.7540983606557377,0.7361855257896841,0.03488705821517902,102,0.8105906313645621,0.7922606924643585,0.8187372708757638,0.7780040733197556,0.782520325203252,0.7964225986455384,0.01580199033648144
0.001501750946044922,0.000446294499572905,0.009214258193969727,0.0008716360038178103,manhattan,6,uniform,"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'uniform'}",0.6991869918699187,0.7642276422764228,0.7235772357723578,0.7560975609756098,0.7459016393442623,0.7377982140477143,0.023630949947862533,101,0.814663951120163,0.8004073319755601,0.814663951120163,0.8085539714867617,0.8008130081300813,0.8078204427665459,0.006297041040666464
0.0017321586608886718,0.00038873130930639675,0.0100860595703125,0.002104051765557096,euclidean,3,uniform,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}",0.7154471544715447,0.7398373983739838,0.7235772357723578,0.7398373983739838,0.7704918032786885,0.7378381980541115,0.018862584212766202,100,0.8472505091649695,0.8615071283095723,0.8513238289205702,0.8492871690427699,0.8455284552845529,0.850979418144487,0.005611288005492017
0.0017024517059326173,0.0006051630830738731,0.009014320373535157,0.0006371115363401016,manhattan,21,uniform,"{'metric': 'manhattan', 'n_neighbors': 21, 'weights': 'uniform'}",0.6991869918699187,0.7804878048780488,0.7073170731707317,0.7398373983739838,0.7704918032786885,0.7394642143142743,0.03256218315029328,97,0.790224032586558,0.7657841140529531,0.7942973523421588,0.7881873727087576,0.7723577235772358,0.7821701190535327,0.011071828366153443
0.0016173362731933595,0.0003714058453899508,0.009703826904296876,0.001309061037388125,manhattan,20,uniform,"{'metric': 'manhattan', 'n_neighbors': 20, 'weights': 'uniform'}",0.6991869918699187,0.7804878048780488,0.7154471544715447,0.7317073170731707,0.7704918032786885,0.7394642143142743,0.031320566807831685,97,0.7820773930753564,0.7657841140529531,0.7780040733197556,0.7841140529531568,0.7601626016260162,0.7740284470054476,0.009407882638273838
0.0014002799987792968,0.0004895522573806418,0.004200506210327149,0.0014692829355655577,euclidean,4,distance,"{'metric': 'euclidean', 'n_neighbors': 4, 'weights': 'distance'}",0.7398373983739838,0.7317073170731707,0.6910569105691057,0.7642276422764228,0.7704918032786885,0.7394642143142743,0.02821175080851819,97,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.001102113723754883,0.0002030619646116624,0.010015296936035156,0.0014164073830320023,manhattan,22,uniform,"{'metric': 'manhattan', 'n_neighbors': 22, 'weights': 'uniform'}",0.7154471544715447,0.7723577235772358,0.7154471544715447,0.7398373983739838,0.7622950819672131,0.7410769025723043,0.023426503134917617,95,0.7861507128309573,0.7657841140529531,0.7861507128309573,0.7718940936863544,0.758130081300813,0.7736219429404071,0.011120745943638653
0.0016006946563720704,0.0004920928376491385,0.00342411994934082,0.0006865328027364452,manhattan,15,distance,"{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'}",0.7073170731707317,0.7723577235772358,0.6910569105691057,0.7723577235772358,0.7622950819672131,0.7410769025723043,0.03478193882906183,95,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.001402568817138672,0.0004886670004473283,0.011854887008666992,0.0021625838352644366,manhattan,14,uniform,"{'metric': 'manhattan', 'n_neighbors': 14, 'weights': 'uniform'}",0.7235772357723578,0.7723577235772358,0.7154471544715447,0.7723577235772358,0.7295081967213115,0.7426496068239372,0.02466402162281706,94,0.8004073319755601,0.7942973523421588,0.7759674134419552,0.7739307535641547,0.766260162601626,0.7821726027850909,0.012954945823341207
0.0016615867614746093,0.0009763560784747725,0.011481857299804688,0.002454975418810511,euclidean,6,uniform,"{'metric': 'euclidean', 'n_neighbors': 6, 'weights': 'uniform'}",0.7154471544715447,0.7479674796747967,0.7154471544715447,0.7642276422764228,0.7704918032786885,0.7427162468345994,0.023447831083427996,93,0.8187372708757638,0.8126272912423625,0.8268839103869654,0.8004073319755601,0.7886178861788617,0.8094547381319028,0.013535409194752558
0.001601409912109375,0.0004914169885777155,0.011818599700927735,0.0014746729926428369,manhattan,28,uniform,"{'metric': 'manhattan', 'n_neighbors': 28, 'weights': 'uniform'}",0.7154471544715447,0.7642276422764228,0.7235772357723578,0.7723577235772358,0.7540983606557377,0.7459416233506597,0.022489106993252295,92,0.7820773930753564,0.7718940936863544,0.769857433808554,0.7739307535641547,0.7703252032520326,0.7736169754772904,0.0044635269065828225
0.0010020732879638672,4.232853130564146e-06,0.0036028385162353515,0.00037400036665896674,manhattan,14,distance,"{'metric': 'manhattan', 'n_neighbors': 14, 'weights': 'distance'}",0.7073170731707317,0.7967479674796748,0.6910569105691057,0.7723577235772358,0.7622950819672131,0.7459549513527921,0.040126592801275805,91,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0018156051635742187,0.0005249316687626097,0.009901475906372071,0.003800413484046822,euclidean,10,uniform,"{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'uniform'}",0.7073170731707317,0.7479674796747967,0.7317073170731707,0.7723577235772358,0.7704918032786885,0.7459682793549247,0.024491196698468897,90,0.7963340122199593,0.7718940936863544,0.7983706720977597,0.7881873727087576,0.7703252032520326,0.7850222707929728,0.011870181212497475
0.0014018535614013672,0.0004923634347346791,0.003302764892578125,0.0004011796085022501,euclidean,14,distance,"{'metric': 'euclidean', 'n_neighbors': 14, 'weights': 'distance'}",0.6991869918699187,0.8130081300813008,0.6910569105691057,0.7479674796747967,0.7786885245901639,0.7459816073570572,0.04641702107653345,88,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.001501750946044922,0.00044740379112310813,0.004606389999389648,0.002482861552017977,manhattan,21,distance,"{'metric': 'manhattan', 'n_neighbors': 21, 'weights': 'distance'}",0.6829268292682927,0.7886178861788617,0.7073170731707317,0.7723577235772358,0.7786885245901639,0.7459816073570572,0.042553837564180234,88,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0015998363494873046,0.0004889489103763234,0.009015178680419922,0.0004473318791553457,euclidean,14,uniform,"{'metric': 'euclidean', 'n_neighbors': 14, 'weights': 'uniform'}",0.6910569105691057,0.7967479674796748,0.7235772357723578,0.7804878048780488,0.7459016393442623,0.7475543116086899,0.03814241359006595,87,0.7963340122199593,0.7739307535641547,0.7983706720977597,0.7657841140529531,0.7703252032520326,0.7809489510373719,0.013655093305001512
0.001400327682495117,0.000800323813045606,0.011817502975463866,0.0020387492942993816,manhattan,26,uniform,"{'metric': 'manhattan', 'n_neighbors': 26, 'weights': 'uniform'}",0.7073170731707317,0.7723577235772358,0.7398373983739838,0.7642276422764228,0.7540983606557377,0.7475676396108223,0.02286752718408361,86,0.7780040733197556,0.7678207739307535,0.7881873727087576,0.769857433808554,0.7621951219512195,0.7732129551438081,0.009043404057221305
0.0017994403839111327,0.00039999835671686795,0.009516668319702149,0.0008956993433045923,euclidean,16,uniform,"{'metric': 'euclidean', 'n_neighbors': 16, 'weights': 'uniform'}",0.6910569105691057,0.7723577235772358,0.7317073170731707,0.7886178861788617,0.7540983606557377,0.7475676396108224,0.03402156272586496,85,0.7922606924643585,0.7718940936863544,0.7922606924643585,0.7942973523421588,0.7804878048780488,0.7862401271670558,0.008675381016030317
0.0012024879455566407,0.00039917720309923824,0.010212326049804687,0.0016043430953781297,manhattan,17,uniform,"{'metric': 'manhattan', 'n_neighbors': 17, 'weights': 'uniform'}",0.7235772357723578,0.7723577235772358,0.7235772357723578,0.7560975609756098,0.7622950819672131,0.7475809676129548,0.020274533012620156,84,0.8004073319755601,0.7963340122199593,0.7861507128309573,0.7841140529531568,0.7784552845528455,0.7890922789064958,0.008087698323230327
0.001500701904296875,0.00044703076932964904,0.009215450286865235,0.000980140125335904,euclidean,30,uniform,"{'metric': 'euclidean', 'n_neighbors': 30, 'weights': 'uniform'}",0.7154471544715447,0.8048780487804879,0.7235772357723578,0.7479674796747967,0.7540983606557377,0.749193655870985,0.031373041249331705,83,0.790224032586558,0.7617107942973523,0.7820773930753564,0.7657841140529531,0.8008130081300813,0.7801218684284603,0.014687000447111706
0.0016851425170898438,0.0005953100614727757,0.003400897979736328,0.0004891431640622894,euclidean,15,distance,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'distance'}",0.6747967479674797,0.8292682926829268,0.7235772357723578,0.7560975609756098,0.7622950819672131,0.7492069838731173,0.05064061359838914,82,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0014360427856445312,0.00046456823774606454,0.009577512741088867,0.0017223399276832163,manhattan,15,uniform,"{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'uniform'}",0.7235772357723578,0.7886178861788617,0.6991869918699187,0.7723577235772358,0.7622950819672131,0.7492069838731175,0.032922204874005295,80,0.7983706720977597,0.7820773930753564,0.7881873727087576,0.769857433808554,0.7682926829268293,0.7813571109234514,0.0113097692186173
0.0015990257263183594,0.0004898449838202373,0.014321660995483399,0.0041107753869851745,manhattan,29,uniform,"{'metric': 'manhattan', 'n_neighbors': 29, 'weights': 'uniform'}",0.7154471544715447,0.7642276422764228,0.7154471544715447,0.7886178861788617,0.7622950819672131,0.7492069838731175,0.029084669066671426,80,0.7922606924643585,0.7718940936863544,0.7820773930753564,0.7739307535641547,0.7804878048780488,0.7801301475336546,0.007174048687543201
0.001313495635986328,0.0004081864332370946,0.0032986164093017577,0.00026611796926439684,manhattan,16,distance,"{'metric': 'manhattan', 'n_neighbors': 16, 'weights': 'distance'}",0.6991869918699187,0.7886178861788617,0.7073170731707317,0.7804878048780488,0.7704918032786885,0.74922031187525,0.038056578540113045,79,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0015894412994384766,0.000806619273089779,0.0037024974822998046,0.00039965797420960045,manhattan,20,distance,"{'metric': 'manhattan', 'n_neighbors': 20, 'weights': 'distance'}",0.6991869918699187,0.7886178861788617,0.7235772357723578,0.7560975609756098,0.7786885245901639,0.7492336398773825,0.033552169978720674,77,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0015897750854492188,0.0004827161531822623,0.012318658828735351,0.0027854587892007935,manhattan,23,uniform,"{'metric': 'manhattan', 'n_neighbors': 23, 'weights': 'uniform'}",0.7073170731707317,0.7886178861788617,0.7154471544715447,0.7560975609756098,0.7786885245901639,0.7492336398773825,0.03275468718694628,77,0.7780040733197556,0.7657841140529531,0.7922606924643585,0.780040733197556,0.7621951219512195,0.7756569469971686,0.01076201199475493
0.0015025615692138671,0.0004473012994705286,0.0039048194885253906,0.0006652592890656383,manhattan,10,distance,"{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'}",0.7073170731707317,0.7804878048780488,0.6829268292682927,0.7804878048780488,0.7950819672131147,0.7492602958816473,0.04518695148861492,75,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.001315164566040039,0.0004923242032200659,0.008910322189331054,0.0005850609393330771,euclidean,4,uniform,"{'metric': 'euclidean', 'n_neighbors': 4, 'weights': 'uniform'}",0.7560975609756098,0.7398373983739838,0.7073170731707317,0.7479674796747967,0.7950819672131147,0.7492602958816473,0.02827037339737924,75,0.8207739307535642,0.8268839103869654,0.8329938900203666,0.8329938900203666,0.7967479674796748,0.8220787177321875,0.013451551776843852
0.0014008522033691407,0.0004902525036342045,0.010419511795043945,0.0024229764439826066,euclidean,15,uniform,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'uniform'}",0.6910569105691057,0.8292682926829268,0.7235772357723578,0.7560975609756098,0.7540983606557377,0.7508196721311475,0.045840004327785566,74,0.7963340122199593,0.7718940936863544,0.8044806517311609,0.7983706720977597,0.7865853658536586,0.7915329591177787,0.01138078106491772
0.0018941879272460938,0.0006463272088969533,0.011686992645263673,0.0024155078949951014,manhattan,27,uniform,"{'metric': 'manhattan', 'n_neighbors': 27, 'weights': 'uniform'}",0.7235772357723578,0.7804878048780488,0.7235772357723578,0.7642276422764228,0.7622950819672131,0.7508330001332799,0.023134202317595626,73,0.7820773930753564,0.7739307535641547,0.7780040733197556,0.7759674134419552,0.774390243902439,0.7768739754607322,0.0029666819284579217
0.0017989635467529296,0.0004002346428342921,0.004012632369995117,0.0012706826914704644,manhattan,30,distance,"{'metric': 'manhattan', 'n_neighbors': 30, 'weights': 'distance'}",0.7073170731707317,0.7886178861788617,0.7235772357723578,0.7723577235772358,0.7622950819672131,0.75083300013328,0.030525082286841143,72,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0017109394073486328,0.0006845952823997659,0.011316299438476562,0.0016956662900473852,euclidean,26,uniform,"{'metric': 'euclidean', 'n_neighbors': 26, 'weights': 'uniform'}",0.6910569105691057,0.7804878048780488,0.7317073170731707,0.7804878048780488,0.7704918032786885,0.7508463281354125,0.03488339197363807,70,0.7963340122199593,0.7718940936863544,0.7881873727087576,0.7820773930753564,0.7865853658536586,0.7850156475088172,0.008017951733354772
0.0014004230499267579,0.0004899237015337786,0.010516071319580078,0.001094844922458611,manhattan,8,uniform,"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'uniform'}",0.7235772357723578,0.7642276422764228,0.7154471544715447,0.7804878048780488,0.7704918032786885,0.7508463281354125,0.02623099807334523,70,0.8105906313645621,0.8004073319755601,0.8167006109979633,0.7942973523421588,0.790650406504065,0.802529266636862,0.009789657195128454
0.0015056610107421875,0.0006361082110906145,0.004936122894287109,0.00034813941333228764,manhattan,19,distance,"{'metric': 'manhattan', 'n_neighbors': 19, 'weights': 'distance'}",0.6910569105691057,0.7804878048780488,0.7398373983739838,0.7642276422764228,0.7786885245901639,0.750859656137545,0.03325307418655211,67,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0019019603729248046,0.0006611564737889289,0.004707050323486328,0.0024240138076197376,manhattan,12,distance,"{'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'distance'}",0.7073170731707317,0.7886178861788617,0.6910569105691057,0.7886178861788617,0.7786885245901639,0.750859656137545,0.04265709483779801,67,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0015006065368652344,0.0006337311142402908,0.003409290313720703,0.0003737297916471634,manhattan,18,distance,"{'metric': 'manhattan', 'n_neighbors': 18, 'weights': 'distance'}",0.6991869918699187,0.7886178861788617,0.7154471544715447,0.7723577235772358,0.7786885245901639,0.750859656137545,0.036294369441021976,67,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0021014690399169924,0.0008027216904539986,0.0035163402557373048,0.0006212214220111703,euclidean,8,distance,"{'metric': 'euclidean', 'n_neighbors': 8, 'weights': 'distance'}",0.7235772357723578,0.7804878048780488,0.7073170731707317,0.7560975609756098,0.7868852459016393,0.7508729841396775,0.031123598978778977,65,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0013884544372558595,0.0007917220376127534,0.003206300735473633,0.00025177956512446533,manhattan,17,distance,"{'metric': 'manhattan', 'n_neighbors': 17, 'weights': 'distance'}",0.6910569105691057,0.7723577235772358,0.7235772357723578,0.7804878048780488,0.7868852459016393,0.7508729841396775,0.037305589848197804,65,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0011023521423339845,0.00020318196373685104,0.009374618530273438,0.0005995741401691055,manhattan,24,uniform,"{'metric': 'manhattan', 'n_neighbors': 24, 'weights': 'uniform'}",0.7235772357723578,0.7886178861788617,0.7317073170731707,0.7642276422764228,0.7540983606557377,0.7524456883913102,0.02329567022984318,64,0.780040733197556,0.7617107942973523,0.780040733197556,0.7739307535641547,0.774390243902439,0.7740226516318116,0.00669567041931197
0.0017015457153320313,0.0011669460072486707,0.01131610870361328,0.004171222689347431,manhattan,12,uniform,"{'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'uniform'}",0.7235772357723578,0.7886178861788617,0.7154471544715447,0.7723577235772358,0.7622950819672131,0.7524590163934426,0.02829913699209521,63,0.8065173116089613,0.7922606924643585,0.7922606924643585,0.7841140529531568,0.7865853658536586,0.7923476230688987,0.007769047203458329
